img1,img2,label
Asian/m.0qz9cf_/000002_00@ko.jpg,Asian/m.02vm2v0/000018_00@en.jpg,0
Caucasian/m.06ldr_/80-FaceId-0_align.jpg,Caucasian/m.06ldr_/19-FaceId-0_align.jpg,1
African/m.01tqctz/67-FaceId-0_align.jpg,African/m.0gv6fz/106-FaceId-0_align.jpg,0
Caucasian/m.01bq7x/29-FaceId-0_align.jpg,Caucasian/m.0523ktt/81-FaceId-0_align.jpg,0
African/m.0f70_q/72-FaceId-0_align.jpg,African/m.0f70_q/106-FaceId-0_align.jpg,1
Asian/m.0gfgb7_/000011_00@ja.jpg,Asian/m.0gfgb7_/000047_00@ja.jpg,1
Indian/m.01wvb9_/000018_00@en.jpg,Indian/m.01wvb9_/000006_00@en.jpg,1
Indian/m.0gc1yyg/000034_00@en.jpg,Indian/m.026cf6v/000062_00@en.jpg,0
African/m.0464hz8/28-FaceId-0_align.jpg,African/m.08fkj8/26-FaceId-0_align.jpg,0
Indian/m.0ch0w_4/000015_00@en.jpg,Indian/m.0n9pr_g/000008_00@hi.jpg,0
Caucasian/m.0kt4rn/35-FaceId-0_align.jpg,Caucasian/m.0kt4rn/89-FaceId-0_align.jpg,1
Asian/m.011cs2mn/000025_00@ko.jpg,Asian/m.011cs2mn/000017_00@ko.jpg,1
Indian/m.0wy3js_/000021_00@en.jpg,Indian/m.0wy3js_/000111_00@en.jpg,1
African/m.0g5qr59/94-FaceId-0_align.jpg,African/m.02q7yjg/9-FaceId-0_align.jpg,0
Indian/m.09jcxc/000000_00@en.jpg,Indian/m.09jcxc/000003_00@en.jpg,1
Indian/m.0j_mr0/000023_00@en.jpg,Indian/m.0gbymgw/000010_00@hi.jpg,0
Caucasian/m.042_j6/10-FaceId-0_align.jpg,Caucasian/m.042_j6/8-FaceId-0_align.jpg,1
Asian/m.05t02cg/000014_00@ja.jpg,Asian/m.03d3w_c/000047_00@ja.jpg,0
African/m.073gd5/65-FaceId-0_align.jpg,African/m.025w97h/7-FaceId-0_align.jpg,0
Caucasian/m.07jtn9/28-FaceId-0_align.jpg,Caucasian/m.07jtn9/12-FaceId-0_align.jpg,1
Caucasian/m.075l5w/22-FaceId-0_align.jpg,Caucasian/m.06w82pn/7-FaceId-0_align.jpg,0
Indian/m.0kvgz0k/000008_01@en.jpg,Indian/m.0kvgz0k/000001_01@en.jpg,1
Caucasian/m.063z2l4/86-FaceId-0_align.jpg,Caucasian/m.09gdsjx/96-FaceId-0_align.jpg,0
Indian/m.0h6p9k/000007_00@en.jpg,Indian/m.0h6p9k/000009_00@en.jpg,1
Indian/m.0b7chk/47-FaceId-0_align.jpg,Indian/m.0y6gq_7/000015_01@en.jpg,0
Caucasian/m.05x9dz/96-FaceId-0_align.jpg,Caucasian/m.0cwq6n/85-FaceId-0_align.jpg,0
African/m.035sxy/79-FaceId-0_align.jpg,African/m.035sxy/15-FaceId-0_align.jpg,1
Indian/m.0ds8kvq/000078_00@en.jpg,Indian/m.0ds8kvq/000028_00@en.jpg,1
Caucasian/m.0mb_6/23-FaceId-0_align.jpg,Caucasian/m.0mb_6/102-FaceId-0_align.jpg,1
Indian/m.0128sc7k/000030_00@en.jpg,Indian/m.02w_y9w/000079_00@en.jpg,0
African/m.09v2jbj/39-FaceId-0_align.jpg,African/m.09v2jbj/21-FaceId-0_align.jpg,1
Indian/m.0fyh98/000030_01@en.jpg,Indian/m.0bxzdjr/000022_02@en.jpg,0
Indian/m.051__j5/000008_00@en.jpg,Indian/m.051__j5/000047_00@en.jpg,1
Caucasian/m.01lnx3l/59-FaceId-0_align.jpg,Caucasian/m.01lnx3l/18-FaceId-0_align.jpg,1
Caucasian/m.0bhc2gv/95-FaceId-0_align.jpg,Caucasian/m.0bhc2gv/23-FaceId-0_align.jpg,1
Indian/m.0dcvkv/60-FaceId-0_align.jpg,Indian/m.0dcvkv/91-FaceId-0_align.jpg,1
Asian/m.0ql04n5/000023_00@ja.jpg,Asian/m.03qntbw/000006_00@ko.jpg,0
Caucasian/m.03lpl1/52-FaceId-0_align.jpg,Caucasian/m.05nqm9/77-FaceId-3_align.jpg,0
African/m.0256p6/25-FaceId-0_align.jpg,African/m.0256p6/53-FaceId-0_align.jpg,1
African/m.08pskz/8-FaceId-0_align.jpg,African/m.0bmf08p/79-FaceId-0_align.jpg,0
Asian/m.0h78_n/000001_00@en.jpg,Asian/m.0h78_n/000015_01@ja.jpg,1
Asian/m.06clh4/000009_00@ja.jpg,Asian/m.0n5352w/000000_00@en.jpg,0
Caucasian/m.0j8px2v/1-FaceId-0_align.jpg,Caucasian/m.027c0pd/61-FaceId-0_align.jpg,0
Indian/m.0z4flsc/000012_00@en.jpg,Indian/m.0z4flsc/000002_00@en.jpg,1
Caucasian/m.0f_5nc/67-FaceId-0_align.jpg,Caucasian/m.06hj2n/81-FaceId-0_align.jpg,0
Indian/m.09bd4b/000017_02@en.jpg,Indian/m.05x0ph7/000006_00@en.jpg,0
African/m.053y14/85-FaceId-0_align.jpg,African/m.053y14/52-FaceId-0_align.jpg,1
Asian/m.07s792k/000102_00@ja.jpg,Asian/m.07s792k/000017_02@ja.jpg,1
African/m.0gsvr7/88-FaceId-0_align.jpg,African/m.0gsvr7/40-FaceId-0_align.jpg,1
Indian/m.02r8rcn/000030_02@en.jpg,Indian/m.0jxg3c0/000002_00@hi.jpg,0
Asian/m.0bv9wwj/000022_00@en.jpg,Asian/m.0bv9wwj/000013_00@en.jpg,1
African/m.08xwm3/110-FaceId-0_align.jpg,African/m.027slyj/83-FaceId-0_align.jpg,0
African/m.059bsc/91-FaceId-0_align.jpg,African/m.059bsc/56-FaceId-0_align.jpg,1
Asian/m.0mzmx98/000002_00@ja.jpg,Asian/m.04_qxs/000027_00@ja.jpg,0
Caucasian/m.0bmqgn/13-FaceId-0_align.jpg,Caucasian/m.03tq00/8-FaceId-0_align.jpg,0
Indian/m.0jjvggn/000034_00@fr.jpg,Indian/m.0jjvggn/000026_00@fr.jpg,1
Indian/m.0bwlz8v/000068_00@en.jpg,Indian/m.0bwlz8v/000033_00@en.jpg,1
African/m.05jz5p/9-FaceId-0_align.jpg,African/m.0h647mf/80-FaceId-5_align.jpg,0
African/m.01tf3hl/78-FaceId-0_align.jpg,African/m.01tf3hl/81-FaceId-0_align.jpg,1
Asian/m.01rs4zy/000035_01@en.jpg,Asian/m.01rs4zy/000032_00@fil.jpg,1
Caucasian/m.09t07q/30-FaceId-0_align.jpg,Caucasian/m.09t07q/22-FaceId-0_align.jpg,1
African/m.027cp7t/69-FaceId-0_align.jpg,African/m.027cp7t/50-FaceId-0_align.jpg,1
African/m.0hlqcs8/53-FaceId-0_align.jpg,African/m.0hlqcs8/7-FaceId-0_align.jpg,1
Caucasian/m.038_0m/62-FaceId-0_align.jpg,Caucasian/m.0bm18y/2-FaceId-0_align.jpg,0
Caucasian/m.060yz_/123-FaceId-0_align.jpg,Caucasian/m.07968f/27-FaceId-0_align.jpg,0
Asian/m.0b6l5lp/000007_00@uk.jpg,Asian/m.0b6l5lp/000001_01@en.jpg,1
Asian/m.09rw4m1/000040_00@ja.jpg,Asian/m.09rw4m1/000063_00@ja.jpg,1
African/m.0clc94/7-FaceId-0_align.jpg,African/m.03f58bt/34-FaceId-0_align.jpg,0
Caucasian/m.06y6g2/51-FaceId-0_align.jpg,Caucasian/m.06y6g2/58-FaceId-0_align.jpg,1
Caucasian/m.09v5r57/105-FaceId-0_align.jpg,Caucasian/m.09v5r57/12-FaceId-0_align.jpg,1
African/m.02yqfv/32-FaceId-0_align.jpg,African/m.0cl0c7/13-FaceId-0_align.jpg,0
Asian/m.043m1fn/000001_00@ru.jpg,Asian/m.0x19grq/000043_01@en.jpg,0
Caucasian/m.01gwf/57-FaceId-0_align.jpg,Caucasian/m.06hs4h/85-FaceId-0_align.jpg,0
Asian/m.03rl9_/000005_00@ar.jpg,Asian/m.0bggxq1/000015_00@zh.jpg,0
African/m.0641h1h/57-FaceId-0_align.jpg,African/m.0fq1j8k/91-FaceId-0_align.jpg,0
African/m.06htnv/4-FaceId-0_align.jpg,African/m.01wxxld/19-FaceId-0_align.jpg,0
African/m.055krb/66-FaceId-0_align.jpg,African/m.08hfsk/4-FaceId-0_align.jpg,0
African/m.05qvyb/33-FaceId-0_align.jpg,African/m.04_j7w/67-FaceId-0_align.jpg,0
Caucasian/m.062d25/53-FaceId-0_align.jpg,Caucasian/m.06n47z/6-FaceId-0_align.jpg,0
Asian/m.03ydc9h/000037_00@ja.jpg,Asian/m.04yfnrj/000009_00@ja.jpg,0
Caucasian/m.098n_m/31-FaceId-0_align.jpg,Caucasian/m.098n_m/32-FaceId-0_align.jpg,1
Indian/m.0by1qf9/000002_00@en.jpg,Indian/m.0by1qf9/000000_00@en.jpg,1
Caucasian/m.0gxmwsk/48-FaceId-0_align.jpg,Caucasian/m.0gxmwsk/70-FaceId-0_align.jpg,1
Caucasian/m.0dddzl1/67-FaceId-0_align.jpg,Caucasian/m.06hfvv/37-FaceId-0_align.jpg,0
Indian/m.04jq1y_/000003_00@en.jpg,Indian/m.0hgnrs_/000015_01@en.jpg,0
Asian/m.0j0yhgb/000023_00@ja.jpg,Asian/m.0j0yhgb/000016_00@ja.jpg,1
Asian/m.0cmbb6y/000015_00@ar.jpg,Asian/m.063742/000006_00@es.jpg,0
African/m.05b1knf/32-FaceId-0_align.jpg,African/m.05b1knf/46-FaceId-0_align.jpg,1
African/m.0fdrsx/51-FaceId-0_align.jpg,African/m.0fdrsx/77-FaceId-0_align.jpg,1
Indian/m.0krvqmv/000020_00@en.jpg,Indian/m.0krvqmv/000010_00@hi.jpg,1
Asian/m.08x191/000003_00@en.jpg,Asian/m.08x191/000040_00@ja.jpg,1
Caucasian/m.09v62rq/32-FaceId-0_align.jpg,Caucasian/m.09v62rq/95-FaceId-0_align.jpg,1
Asian/m.047v1c6/000007_02@ja.jpg,Asian/m.0_1jg84/000017_00@en.jpg,0
African/m.01w9s2/86-FaceId-0_align.jpg,African/m.02d5w/95-FaceId-0_align.jpg,0
Asian/m.0gc072m/000027_01@ko.jpg,Asian/m.0gc072m/000011_00@ko.jpg,1
Indian/m.06wf24/000019_00@en.jpg,Indian/m.02y_491/2-FaceId-0_align.jpg,0
African/m.03659n/58-FaceId-0_align.jpg,African/m.02r3713/1-FaceId-0_align.jpg,0
Asian/m.0nbhrg4/000018_00@ko.jpg,Asian/m.0nbhrg4/000007_00@ko.jpg,1
Caucasian/m.04mnbrt/114-FaceId-0_align.jpg,Caucasian/m.04mnbrt/117-FaceId-0_align.jpg,1
Asian/m.0_6ng3r/000008_00@en.jpg,Asian/m.0k52_zv/000018_00@ko.jpg,0
Caucasian/m.05q5zvj/25-FaceId-0_align.jpg,Caucasian/m.05q5zvj/83-FaceId-0_align.jpg,1
Asian/m.0ks4rf/000006_00@en.jpg,Asian/m.0q1_sj1/000028_00@ja.jpg,0
Asian/m.0wzg69j/000002_00@ko.jpg,Asian/m.0wzg69j/000017_00@en.jpg,1
Asian/m.034sfz/000002_00@en.jpg,Asian/m.05p1j3k/000027_00@ja.jpg,0
Asian/m.0qgwxjs/000008_00@en.jpg,Asian/m.0qgwxjs/000014_00@ko.jpg,1
Indian/m.0cm7_dx/20-FaceId-0_align.jpg,Indian/m.0cm7_dx/29-FaceId-0_align.jpg,1
Caucasian/m.0279l6x/0-FaceId-0_align.jpg,Caucasian/m.0cg42l/82-FaceId-0_align.jpg,0
Caucasian/m.06jyl7/54-FaceId-0_align.jpg,Caucasian/m.06jyl7/64-FaceId-0_align.jpg,1
Indian/m.0464x8l/000086_00@en.jpg,Indian/m.0464x8l/000043_00@en.jpg,1
African/m.02ptftk/39-FaceId-0_align.jpg,African/m.0616dn/103-FaceId-0_align.jpg,0
Asian/m.0h66vs3/000043_00@zh.jpg,Asian/m.0_x2sdv/000011_00@ja.jpg,0
Caucasian/m.08091d/1-FaceId-0_align.jpg,Caucasian/m.08091d/4-FaceId-0_align.jpg,1
Caucasian/m.06lfyp/8-FaceId-0_align.jpg,Caucasian/m.06lfyp/19-FaceId-0_align.jpg,1
Indian/m.09s2jg/000046_00@en.jpg,Indian/m.09s2jg/000014_00@en.jpg,1
Caucasian/m.01vlvtr/49-FaceId-0_align.jpg,Caucasian/m.02184q/70-FaceId-0_align.jpg,0
African/m.01vvyd8/42-FaceId-0_align.jpg,African/m.01vvyd8/15-FaceId-0_align.jpg,1
Asian/m.0d9tz5/000005_00@en.jpg,Asian/m.02rvv9r/000003_01@en.jpg,0
Caucasian/m.04n4zn0/53-FaceId-0_align.jpg,Caucasian/m.04n4zn0/84-FaceId-0_align.jpg,1
Caucasian/m.083q1m/10-FaceId-0_align.jpg,Caucasian/m.083q1m/0-FaceId-0_align.jpg,1
Asian/m.0fkxft/000013_01@en.jpg,Asian/m.09rv92_/000016_01@ja.jpg,0
Indian/m.0hhcnmr/105-FaceId-0_align.jpg,Indian/m.0vpvf70/000016_05@en.jpg,0
Asian/m.05z_84h/000047_00@ko.jpg,Asian/m.05z_84h/000050_01@ko.jpg,1
African/m.02d5w/23-FaceId-0_align.jpg,African/m.02d5w/103-FaceId-0_align.jpg,1
Indian/m.0gdk5l4/000044_01@en.jpg,Indian/m.0gdk5l4/000041_00@en.jpg,1
Indian/m.0h3n9sr/000004_00@en.jpg,Indian/m.0jwzwfp/000011_00@en.jpg,0
Asian/m.05f5r9q/000041_01@ja.jpg,Asian/m.05f5r9q/000022_00@ja.jpg,1
Caucasian/m.01spqt/55-FaceId-0_align.jpg,Caucasian/m.07216m/111-FaceId-0_align.jpg,0
Indian/m.04yg2yb/91-FaceId-0_align.jpg,Indian/m.04yg2yb/21-FaceId-0_align.jpg,1
African/m.04cr99b/76-FaceId-0_align.jpg,African/m.04cr99b/68-FaceId-0_align.jpg,1
Caucasian/m.0dlmlzx/72-FaceId-0_align.jpg,Caucasian/m.0279h44/27-FaceId-0_align.jpg,0
Caucasian/m.02q0ytn/8-FaceId-0_align.jpg,Caucasian/m.02q0ytn/1-FaceId-0_align.jpg,1
African/m.0h970c7/60-FaceId-0_align.jpg,African/m.0h970c7/61-FaceId-0_align.jpg,1
Asian/m.063wr_w/000022_00@ja.jpg,Asian/m.063wr_w/000002_00@ja.jpg,1
Asian/m.02vybrt/000006_00@en.jpg,Asian/m.02vybrt/000049_00@ja.jpg,1
Asian/m.0jzv6wp/000012_00@en.jpg,Asian/m.0jzv6wp/000024_00@en.jpg,1
Indian/m.0hhr0lb/000057_00@en.jpg,Indian/m.0hhr0lb/000078_01@en.jpg,1
African/m.0gy1vk0/95-FaceId-0_align.jpg,African/m.0gy1vk0/32-FaceId-0_align.jpg,1
Caucasian/m.09438j/101-FaceId-0_align.jpg,Caucasian/m.01mp6x1/109-FaceId-0_align.jpg,0
African/m.097gvy/23-FaceId-0_align.jpg,African/m.097gvy/28-FaceId-0_align.jpg,1
Indian/m.043mjb3/000000_00@en.jpg,Indian/m.0h3dxd/000013_00@en.jpg,0
Caucasian/m.02ppcb6/58-FaceId-0_align.jpg,Caucasian/m.02ppcb6/100-FaceId-0_align.jpg,1
Indian/m.03nn8tk/000023_00@en.jpg,Indian/m.03nn8tk/000028_00@hi.jpg,1
Caucasian/m.02gm4_/95-FaceId-0_align.jpg,Caucasian/m.02gm4_/34-FaceId-0_align.jpg,1
Indian/m.0_ylb_5/000009_00@en.jpg,Indian/m.0y4z2wz/000003_00@en.jpg,0
Caucasian/m.081hyd/26-FaceId-0_align.jpg,Caucasian/m.09v8jg/49-FaceId-0_align.jpg,0
African/m.02q_rv6/2-FaceId-1_align.jpg,African/m.03rzmr/54-FaceId-0_align.jpg,0
Indian/m.0nb4bdd/000025_00@en.jpg,Indian/m.0nb4bdd/000000_00@en.jpg,1
African/m.074s0v/34-FaceId-0_align.jpg,African/m.074s0v/78-FaceId-0_align.jpg,1
Indian/m.06w9cj2/000001_00@en.jpg,Indian/m.06w9cj2/000000_00@en.jpg,1
African/m.0dtvpt/28-FaceId-0_align.jpg,African/m.0dtvpt/90-FaceId-0_align.jpg,1
Indian/m.02qdxt3/000011_00@en.jpg,Indian/m.0zdq4q0/000015_00@en.jpg,0
African/m.01pz3f8/99-FaceId-0_align.jpg,African/m.054ngn/63-FaceId-0_align.jpg,0
Caucasian/m.09yydq/31-FaceId-0_align.jpg,Caucasian/m.04g0m/102-FaceId-0_align.jpg,0
African/m.01vvyvk/66-FaceId-0_align.jpg,African/m.01vvyvk/114-FaceId-0_align.jpg,1
Indian/m.02q3vhg/100-FaceId-0_align.jpg,Indian/m.02q3vhg/29-FaceId-0_align.jpg,1
Indian/m.05vx_3g/000013_00@en.jpg,Indian/m.0hgnrs_/000004_00@hi.jpg,0
Indian/m.0frpd5/000011_00@en.jpg,Indian/m.02wxk1b/000001_00@en.jpg,0
Indian/m.06_vhsh/000009_00@hi.jpg,Indian/m.06_vhsh/000004_00@hi.jpg,1
Indian/m.0sgvmcg/000034_00@en.jpg,Indian/m.0b8zrs/000012_00@en.jpg,0
African/m.030qmd/95-FaceId-0_align.jpg,African/m.030qmd/49-FaceId-0_align.jpg,1
Asian/m.010pmkgs/000031_00@zh.jpg,Asian/m.010pmkgs/000028_00@zh-Hant.jpg,1
Asian/m.0vyydbh/000003_00@ja.jpg,Asian/m.0bg90j/000017_00@ja.jpg,0
Caucasian/m.02q387k/1-FaceId-0_align.jpg,Caucasian/m.047ffgl/15-FaceId-0_align.jpg,0
Caucasian/m.013zpf/25-FaceId-0_align.jpg,Caucasian/m.013zpf/88-FaceId-0_align.jpg,1
Indian/m.010x5ft7/000057_00@en.jpg,Indian/m.0j62rx8/000018_00@en.jpg,0
Indian/m.0b6gfn_/15-FaceId-0_align.jpg,Indian/m.0b6gfn_/18-FaceId-0_align.jpg,1
Caucasian/m.033prd/0-FaceId-0_align.jpg,Caucasian/m.0cc7mnl/86-FaceId-0_align.jpg,0
Asian/m.03hhslq/000003_00@ko.jpg,Asian/m.03hhslq/000006_00@en.jpg,1
Caucasian/m.042105/22-FaceId-0_align.jpg,Caucasian/m.02p_q80/90-FaceId-0_align.jpg,0
Asian/m.03d0p6v/000006_00@ja.jpg,Asian/m.0l4_l7d/000042_00@ja.jpg,0
Asian/m.0406mpx/000059_01@en.jpg,Asian/m.043s0xz/000028_01@vi.jpg,0
African/m.09x8hz/93-FaceId-0_align.jpg,African/m.09x8hz/116-FaceId-0_align.jpg,1
Caucasian/m.04760g/18-FaceId-0_align.jpg,Caucasian/m.05syz2m/77-FaceId-0_align.jpg,0
Indian/m.0_xh4jx/000006_00@en.jpg,Indian/m.0vptlf7/000000_00@en.jpg,0
African/m.08x4_r/50-FaceId-0_align.jpg,African/m.0gtvstt/50-FaceId-0_align.jpg,0
Caucasian/m.02pj47l/32-FaceId-0_align.jpg,Caucasian/m.0gty1kf/65-FaceId-0_align.jpg,0
Asian/m.0gtpr4g/000012_00@ko.jpg,Asian/m.0gtpr4g/000003_00@ko.jpg,1
Caucasian/m.0cgxzl/28-FaceId-0_align.jpg,Caucasian/m.0d7x8/103-FaceId-0_align.jpg,0
African/m.05b64kw/98-FaceId-0_align.jpg,African/m.05b64kw/58-FaceId-0_align.jpg,1
Asian/m.03qdvps/000002_00@ja.jpg,Asian/m.03ck6hb/000022_00@ja.jpg,0
African/m.05mt9s_/39-FaceId-0_align.jpg,African/m.05mt9s_/81-FaceId-0_align.jpg,1
African/m.0ch38j_/63-FaceId-0_align.jpg,African/m.0bw1d6/19-FaceId-1_align.jpg,0
Asian/m.010b1n38/000001_00@zh-Hant.jpg,Asian/m.010b1n38/000022_00@ja.jpg,1
Caucasian/m.03m6xhw/22-FaceId-0_align.jpg,Caucasian/m.03m6xhw/55-FaceId-0_align.jpg,1
Asian/m.0408yhx/000005_00@ja.jpg,Asian/m.03cg6k3/000006_02@ja.jpg,0
Caucasian/m.05fllm/31-FaceId-0_align.jpg,Caucasian/m.05fllm/25-FaceId-0_align.jpg,1
Caucasian/m.06b9db/31-FaceId-0_align.jpg,Caucasian/m.0bksbl/89-FaceId-0_align.jpg,0
